Close,High,Low,Open,Volume
BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD
50864.0234375,50896.78515625,50693.4140625,50736.37109375,0
50602.140625,50880.8203125,50602.140625,50880.8203125,0
50777.6640625,50777.6640625,50585.4453125,50588.65625,0
50837.9609375,50839.28515625,50710.4453125,50784.1875,0
50942.66015625,50973.1484375,50827.88671875,50836.83203125,0
51039.91796875,51039.9296875,50919.4609375,50944.18359375,0
50955.234375,51036.94140625,50936.19140625,51034.8828125,0
51056.15234375,51076.11328125,50928.0078125,50951.74609375,0
50963.3515625,51083.73828125,50950.98828125,51055.06640625,0
51084.4609375,51091.421875,50973.43359375,50976.8046875,0
51080.63671875,51154.30859375,51070.015625,51081.68359375,0
51105.078125,51121.84375,51033.68359375,51077.5546875,45541376
51064.796875,51116.65625,51039.234375,51107.5078125,0
51142.3359375,51158.12890625,51059.31640625,51070.26953125,0
51123.515625,51148.07421875,51076.7421875,51135.5078125,0
51121.3515625,51145.18359375,51104.9765625,51125.45703125,0
51196.37890625,51196.37890625,51101.37890625,51103.24609375,0
51561.2578125,51669.3359375,51210.87109375,51210.87109375,569507840
51408.42578125,51671.421875,51408.42578125,51514.640625,320290816
51555.61328125,51613.8515625,51430.91015625,51430.91015625,121553920
51513.1328125,51576.44921875,51466.390625,51549.921875,0
51574.8984375,51633.48046875,51465.82421875,51508.6015625,183657472
51581.5625,51661.1015625,51562.97265625,51562.97265625,123335680
51567.67578125,51634.09375,51502.90625,51558.70703125,0
51496.078125,51583.7265625,51447.64453125,51561.43359375,0
51662.8046875,51672.88671875,51442.734375,51490.18359375,130543616
51577.26171875,51843.48828125,51548.2734375,51677.85546875,762807296
51606.9765625,51616.51953125,51485.96484375,51592.17578125,288586752
51614.30859375,51615.89453125,51511.26171875,51615.83203125,113751040
51680.14453125,51712.8203125,51593.94921875,51593.94921875,143916032
51742.60546875,51795.57421875,51639.14453125,51679.34765625,211441664
51719.125,51762.94921875,51684.58203125,51754.84765625,0
51615.73828125,51778.5078125,51610.95703125,51721.4375,0
51636.39453125,51649.375,51551.02734375,51613.85546875,0
51574.55859375,51673.40234375,51560.921875,51638.4140625,0
51654.2578125,51690.265625,51569.0,51579.65234375,0
51667.4609375,51667.4609375,51584.73828125,51647.36328125,0
51621.91796875,51684.6875,51561.1171875,51656.921875,0
51743.0625,51771.2265625,51608.828125,51613.8828125,74866688
51492.56640625,51762.15625,51468.29296875,51742.4296875,177282048
51399.609375,51607.546875,51320.25,51522.3203125,470819840
