Close,High,Low,Open,Volume
BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD
98033.0390625,98076.8046875,97769.3359375,97769.3359375,0
98303.5859375,98426.7578125,98024.765625,98024.765625,0
98508.21875,98624.609375,98298.8125,98298.8125,21286912
98245.7578125,98535.5,98232.640625,98516.9609375,0
98286.078125,98350.265625,98058.3359375,98290.125,0
98347.0625,98376.515625,98046.34375,98288.8984375,0
98458.390625,98473.40625,98158.9609375,98361.4140625,636760064
98445.46875,98504.5234375,98300.8125,98450.3359375,0
98171.4375,98522.921875,98078.953125,98491.2265625,0
98052.171875,98277.6328125,97966.65625,98194.8984375,0
97820.84375,98060.90625,97604.171875,98058.5703125,0
97374.96875,97829.8359375,97374.96875,97829.8359375,1041829888
96905.921875,97497.375,96530.5,97389.2734375,2884636672
97300.7265625,97706.28125,96851.8125,96915.265625,1458958336
97145.78125,97295.015625,96682.3671875,97295.015625,921886720
96028.0625,97119.921875,96016.5859375,97119.921875,1239322624
96427.1953125,96725.7734375,95862.9296875,95966.265625,0
95898.3125,96432.296875,95795.4453125,96432.296875,0
96557.125,96593.3203125,95888.9296875,95888.9296875,181985280
96392.078125,96590.4140625,96200.40625,96590.4140625,247943168
96827.96875,96867.8203125,96258.1171875,96359.125,0
97034.5390625,97034.5390625,96662.4375,96867.3515625,111915008
98020.0234375,98020.0234375,97039.484375,97039.484375,1400090624
97890.21875,98420.5625,97630.2890625,98036.2734375,2113363968
97907.4765625,98110.03125,97640.9453125,97939.4765625,568983552
97319.921875,97877.4453125,97028.6953125,97877.4453125,628527104
97455.515625,97765.4375,97305.03125,97307.9453125,0
97936.9921875,97980.421875,97480.234375,97480.234375,165896192
97887.7578125,98101.3984375,97719.4921875,97961.1015625,699899904
98157.2109375,98329.3984375,97899.921875,97899.921875,881684480
98210.6796875,98463.5859375,98164.9765625,98188.359375,370319360
98148.8046875,98338.25,97878.421875,98204.671875,361295872
98337.3359375,98345.609375,98012.625,98152.9765625,524656640
98575.9453125,98894.6875,98314.453125,98314.453125,1722105856
98412.703125,98724.859375,98318.6796875,98570.9921875,780935168
98282.953125,98563.625,98132.96875,98389.9765625,0
97965.578125,98360.8671875,97935.1015625,98275.71875,0
97583.140625,97978.15625,97345.640625,97978.15625,274857984
95947.4921875,97641.5546875,95811.90625,97551.78125,1777532928
96147.0703125,96485.703125,94903.4375,95403.671875,5860581376
95982.4140625,96459.8359375,95751.328125,96015.5859375,1022861312
95284.4609375,95949.7421875,94929.6015625,95949.7421875,1986924544
95037.2265625,95842.6796875,94945.7421875,95235.03125,1830440960
94745.8515625,95232.2109375,94488.5,95092.2421875,2626191360
94901.34375,95297.8125,94542.515625,94688.2109375,2407759872
93734.875,95182.8203125,93734.875,94896.3515625,2867101696
94318.140625,94318.140625,92853.1171875,93713.890625,3381411840
93106.5390625,94387.078125,92868.453125,94387.078125,1148928000
93992.7578125,94285.9296875,92856.0,93027.5546875,2584682496
94837.5703125,94847.8046875,93823.7734375,93823.7734375,501833728
94596.953125,94913.71875,94465.2421875,94871.7578125,507166720
94588.5,94713.9296875,94325.671875,94619.34375,559185920
94320.0546875,94551.4140625,94128.0546875,94496.34375,0
94664.5625,94664.5625,94262.8515625,94326.6171875,0
94544.609375,94984.6171875,94530.5390625,94666.5625,0
93924.3515625,94528.875,93653.046875,94528.875,497967104
93018.1171875,93821.2421875,92394.78125,93821.2421875,3179667456
93600.0390625,93709.0703125,93145.34375,93145.34375,738705408
92436.9375,93687.828125,92353.5234375,93560.8828125,971759616
92365.703125,92614.3671875,91546.921875,92316.84375,3568476160
92183.9296875,92601.96875,91819.5,92368.0,4655177728
92221.9921875,92880.0234375,91935.8671875,92143.0,1130594304
93397.765625,93453.9609375,91813.234375,92198.0,846299136
92920.9921875,93500.4296875,92411.5234375,93321.2265625,0
94103.03125,94612.5234375,92765.8046875,92865.5234375,524484608
93575.2109375,94075.3828125,93546.03125,94075.3828125,0
92647.296875,93608.03125,92050.5625,93578.0703125,248168448
91660.5625,92592.1171875,91623.96875,92183.015625,0
