Close,High,Low,Open,Volume
BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD
64041.25,64224.4765625,63892.29296875,64089.47265625,0
63862.87890625,64046.0859375,63683.0234375,64022.6015625,225918976
63968.109375,64033.33984375,63842.61328125,63871.33984375,139026432
63898.6953125,64031.14453125,63852.58984375,63978.52734375,322592768
63935.7421875,64029.8671875,63885.375,63885.375,19320832
64029.4375,64049.1953125,63916.78125,63937.23046875,0
64112.421875,64263.69140625,63980.9609375,64034.7421875,23609344
64333.8359375,64333.8359375,64101.06640625,64101.06640625,0
64350.2265625,64350.2265625,64175.11328125,64341.62109375,0
64370.66796875,64450.52734375,64252.55859375,64450.52734375,0
64182.73828125,64403.9140625,64177.84765625,64355.14453125,247128064
63977.41796875,64207.08984375,63977.41796875,64144.23828125,0
64120.4765625,64207.18359375,63958.13671875,63958.13671875,4685824
64198.10546875,64264.53125,64053.42578125,64123.8359375,0
64185.9921875,64244.76171875,64123.41015625,64234.3828125,0
63999.71875,64198.421875,63946.984375,64198.421875,0
64298.12109375,64412.2421875,64005.37109375,64009.43359375,0
64026.54296875,64321.39453125,64010.9765625,64321.39453125,0
64265.77734375,64462.2265625,63982.28515625,64077.59765625,0
64256.72265625,64378.9296875,64247.0390625,64257.03515625,0
64189.84375,64339.1171875,64187.67578125,64246.9375,0
63640.15234375,64193.0078125,63640.15234375,64162.53515625,0
63924.73046875,64009.71484375,63654.80078125,63654.80078125,0
64167.0234375,64167.0234375,63852.6875,63901.2734375,0
64196.2265625,64450.1328125,64167.8203125,64178.70703125,124585984
64194.6328125,64398.87890625,64102.34375,64210.71484375,0
64170.46875,64283.00390625,64166.7109375,64195.6015625,0
64138.1875,64186.91796875,64036.73828125,64175.40625,0
64168.9296875,64188.94921875,64047.3828125,64142.65234375,63506432
64161.9375,64226.63671875,64154.72265625,64177.28125,0
64038.46484375,64198.34765625,64035.96875,64172.80859375,0
63900.7421875,64051.203125,63835.5078125,64035.81640625,117215232
63960.9609375,64026.0234375,63868.01171875,63905.53125,0
63901.16796875,64012.4140625,63844.7578125,63967.2265625,0
63887.73828125,63959.4453125,63837.4375,63899.2109375,0
63895.91796875,64034.0234375,63895.91796875,63898.34765625,0
63957.84765625,63962.609375,63849.88671875,63898.3046875,0
64119.046875,64176.5546875,63908.15625,63955.41796875,22552576
64189.21875,64267.02734375,64113.69921875,64113.69921875,607053824
64175.0703125,64287.38671875,64118.82421875,64187.86328125,0
64072.37890625,64218.96484375,64061.7734375,64166.234375,0
64159.09765625,64181.08203125,64062.2578125,64072.1953125,0
64192.94140625,64274.06640625,64119.703125,64163.1171875,0
64216.734375,64239.51953125,64172.84765625,64201.046875,0
64247.74609375,64285.55078125,64174.65234375,64217.0703125,0
