Close,High,Low,Open,Volume
BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD
63009.3984375,63245.20703125,62963.078125,63173.3515625,210457600
63292.52734375,63292.52734375,62912.015625,63030.38671875,710112256
62876.859375,63280.31640625,62710.390625,63267.17578125,595750912
62835.38671875,62977.31640625,62782.87890625,62856.38671875,607620096
62810.21484375,62898.84765625,62644.28125,62820.2734375,558351360
62274.69140625,62819.51953125,62274.69140625,62817.8203125,1357753344
62355.3046875,62355.3046875,62128.02734375,62306.53515625,1010198528
62427.1796875,62522.00390625,62167.5,62352.890625,882212864
62619.828125,62883.7734375,62329.58984375,62445.06640625,1123969024
61354.390625,62779.515625,61013.73828125,62779.515625,3735484416
61192.5234375,61527.55859375,61107.7734375,61368.7265625,1289205760
61265.19921875,61321.2890625,60853.6953125,61144.98828125,1292361728
61143.25,61443.33203125,61118.15234375,61277.265625,1040586752
61525.79296875,61525.79296875,60961.79296875,61138.37109375,1112354816
61305.82421875,61646.47265625,61087.12109375,61551.32421875,1073127424
60699.25,61296.28125,60699.25,61296.28125,966268928
60090.58984375,60990.6875,60020.3515625,60793.109375,2123319296
60185.12890625,60405.28515625,59862.44140625,60162.61328125,3623403520
60335.7265625,60395.74609375,59807.55859375,60206.00390625,1845919744
59198.53515625,60418.9375,59198.53515625,60370.36328125,1432023040
59497.39453125,59554.4140625,58693.8359375,59554.4140625,2965626880
60009.55859375,60009.55859375,59393.4453125,59492.640625,989097984
60026.8515625,60242.8359375,59971.1640625,60044.23828125,323465216
60318.1796875,60374.40234375,59972.37890625,60023.98046875,62816256
60402.5859375,60563.28125,60239.75,60239.75,0
60441.03125,60462.6796875,60260.5859375,60377.08203125,0
60635.8359375,60660.7421875,60389.5625,60530.80859375,72241152
61272.23828125,61555.75390625,60612.14453125,60658.06640625,1121501184
61337.76953125,61368.18359375,61169.328125,61305.1015625,175370240
61029.98828125,61389.7734375,60952.37890625,61338.75,0
61106.8203125,61150.23828125,60935.49609375,60993.8046875,0
60626.96875,61208.328125,60626.96875,61108.9375,18227200
60813.2109375,60866.8671875,60636.23046875,60636.23046875,0
61423.296875,61499.140625,60829.84765625,60829.84765625,0
61322.65234375,61428.609375,61152.07421875,61428.609375,0
61190.671875,61420.16015625,61130.1015625,61299.92578125,0
60993.6640625,61202.40625,60987.4375,61167.671875,0
61143.96484375,61316.26171875,61002.171875,61002.171875,0
61756.4453125,62054.16015625,61152.55859375,61152.55859375,1121832960
61841.7421875,61888.015625,61364.875,61762.75,585302016
61375.54296875,61904.63671875,61375.54296875,61811.9140625,0
61436.94921875,61744.51953125,61375.73046875,61375.73046875,0
62157.3671875,62194.5390625,61202.76171875,61315.578125,0
62134.64453125,62258.26171875,61830.59765625,62150.96875,0
61890.6328125,62062.47265625,61886.51953125,61989.87109375,0
61888.55078125,62000.12109375,61823.86328125,61880.53515625,0
61901.33984375,62147.94921875,61872.171875,61930.3125,0
61808.59375,61928.32421875,61675.00390625,61902.21875,0
61757.73828125,61828.4921875,61662.359375,61789.67578125,0
62073.4765625,62146.9609375,61741.40625,61758.0,392544256
62030.765625,62434.13671875,62014.109375,62066.6640625,24152064
61917.77734375,62041.44140625,61851.58203125,62016.296875,0
61710.859375,61968.8046875,61710.859375,61924.7421875,0
61609.17578125,61765.33203125,61568.30078125,61700.5078125,0
61574.20703125,61632.46875,61525.3515625,61602.08203125,0
61697.0078125,61730.94921875,61535.20703125,61567.28515625,0
61478.2578125,61708.21875,61436.515625,61704.046875,0
61358.5,61502.96875,61352.54296875,61449.87890625,0
61258.65234375,61361.87109375,61207.4609375,61361.87109375,0
61409.796875,61517.58984375,61288.60546875,61288.60546875,0
61449.4296875,61518.4609375,61329.58203125,61420.125,0
61784.55078125,61804.671875,61373.375,61433.37109375,9693184
61760.04296875,61951.8046875,61577.44921875,61742.18359375,0
61409.796875,61732.4921875,61213.3125,61732.4921875,0
61231.62109375,61530.44140625,61204.4921875,61441.9609375,0
61182.875,61290.19921875,60833.796875,61249.7109375,468654080
60922.94921875,61208.25,60883.640625,61208.25,0
61048.73828125,61083.57421875,60695.1875,60911.3125,0
60950.3671875,61040.9140625,60712.13671875,60957.640625,284028928
60987.28125,61021.23046875,60910.73046875,60940.3671875,34430976
60881.34375,60988.26953125,60776.11328125,60988.26953125,0
60778.06640625,60903.44921875,60752.875,60874.74609375,0
60939.24609375,60992.08984375,60764.34765625,60811.2265625,107311104
61043.8984375,61067.95703125,60854.23828125,60933.50390625,0
60974.33984375,61023.68359375,60824.2109375,61020.53125,0
60984.3828125,61179.19140625,60924.1328125,60980.19140625,32571392
61072.95703125,61129.00390625,60990.87890625,60990.87890625,0
60783.53515625,61077.88671875,60783.53515625,61060.52734375,0
60716.58203125,60795.84375,60585.33203125,60770.4921875,271308800
60756.3359375,60815.26171875,60671.69140625,60689.0390625,0
60760.453125,60783.98046875,60694.453125,60748.609375,0
61249.08203125,61249.08203125,60761.84765625,60796.49609375,180690944
61067.46875,61333.69140625,61067.46875,61221.7578125,0
61153.7265625,61229.6171875,61060.34375,61083.96484375,0
61265.69921875,61415.96875,61097.0234375,61161.1640625,460183552
61844.52734375,61844.52734375,61271.2890625,61271.2890625,684787712
61680.80859375,62286.09375,61670.81640625,62029.20703125,632496128
61536.6875,61785.5859375,61508.22265625,61662.19921875,0
61673.41015625,61727.04296875,61486.29296875,61516.84375,12359680
61795.03515625,61945.81640625,61645.6015625,61645.6015625,0
61746.46484375,61849.4453125,61686.86328125,61744.390625,0
61440.515625,61806.7578125,61364.8359375,61806.7578125,0
61426.96484375,61488.07421875,61302.55859375,61357.8515625,0
61441.8828125,61502.21875,61397.7734375,61415.78125,0
61567.87890625,61585.18359375,61443.3359375,61456.78125,0
61602.12890625,61614.87890625,61542.265625,61561.1875,28008448
61470.9375,61636.69921875,61441.19140625,61613.20703125,0
62014.03125,62126.09765625,61445.921875,61479.80078125,511582208
61665.02734375,62020.14453125,61544.625,62020.14453125,535750656
61775.4609375,61827.12890625,61600.703125,61641.7109375,7557120
61657.1875,61768.42578125,61472.83203125,61768.42578125,0
61533.72265625,61637.05859375,61424.265625,61637.05859375,0
61504.3359375,61589.26953125,61463.90234375,61531.859375,0
61283.98828125,61535.58203125,61190.26171875,61535.58203125,183230464
61380.3515625,61380.3515625,61186.1640625,61288.26171875,302247936
61470.9296875,61473.6328125,61320.2109375,61398.03515625,0
61485.37890625,61496.82421875,61379.90625,61473.58984375,0
61571.7578125,61698.09375,61405.8515625,61468.90234375,228145152
61326.0859375,61720.3125,61322.6875,61594.171875,471003136
61227.58203125,61712.10546875,61227.58203125,61306.9140625,0
60843.7265625,61403.53125,60716.3359375,61214.5390625,189538304
61025.53125,61025.53125,60681.3125,60828.63671875,0
60740.7578125,60985.3984375,60620.4765625,60960.21484375,672645120
60696.10546875,60943.1796875,60654.41796875,60800.59765625,168159232
60741.21484375,60742.9765625,60610.25390625,60720.5703125,151216128
60111.64453125,60728.78125,60111.64453125,60728.78125,858761216
60132.859375,60234.25,59985.40234375,59985.40234375,345184256
60250.7265625,60250.7265625,60075.34375,60122.109375,135802880
60244.2109375,60289.3984375,60184.0703125,60240.37109375,86075392
60317.63671875,60327.39453125,60248.5078125,60248.5078125,0
60633.7734375,60652.546875,60300.96484375,60319.875,455768064
60817.953125,60881.703125,60636.5546875,60640.1171875,0
60632.953125,60861.171875,60619.5390625,60804.56640625,0
60646.46875,60696.1875,60619.81640625,60663.171875,0
60675.96875,60697.36328125,60618.578125,60653.65625,0
60683.19140625,60696.2421875,60627.45703125,60690.23046875,0
60744.515625,60744.515625,60654.72265625,60671.55078125,0
60946.76171875,61027.7109375,60752.4296875,60752.4296875,0
60870.27734375,60968.67578125,60847.3359375,60950.0078125,0
60875.98828125,60892.53515625,60805.87890625,60886.12890625,0
60888.47265625,60927.02734375,60824.6484375,60863.34375,0
61027.3359375,61097.62109375,60846.953125,60890.7109375,0
60943.33984375,61049.0390625,60909.39453125,61013.5390625,0
61016.359375,61066.6796875,60928.41015625,60944.95703125,0
60924.1875,61039.58203125,60868.84765625,61002.91015625,0
60995.93359375,60995.93359375,60867.28515625,60911.2734375,0
60885.6640625,61001.765625,60849.56640625,61001.765625,0
60941.81640625,60954.546875,60861.28515625,60901.03515625,0
60952.3984375,60954.41015625,60898.97265625,60938.67578125,0
60953.375,60984.328125,60846.1328125,60957.875,0
60934.91796875,60970.33984375,60891.8359375,60950.89453125,0
60937.33203125,60986.5078125,60852.25,60945.23828125,0
60860.78125,60952.8828125,60818.9375,60949.53125,0
60880.32421875,60950.9140625,60856.953125,60856.953125,0
60932.33984375,60962.671875,60833.5,60888.4453125,0
60855.41796875,60948.0859375,60852.33984375,60928.6328125,0
60723.46484375,60862.29296875,60688.890625,60862.29296875,82371584
60796.54296875,60822.7578125,60707.70703125,60729.3671875,26012672
60673.82421875,60799.94140625,60673.82421875,60799.94140625,5231616
60677.9296875,60708.27734375,60633.51953125,60678.8671875,69086208
60897.421875,60897.421875,60667.15625,60690.42578125,71731200
61401.0078125,61647.56640625,60921.25390625,60921.25390625,944048128
61393.89453125,61491.64453125,61268.7890625,61414.94140625,303042560
61399.5390625,61557.66796875,61384.62890625,61405.88671875,210994176
61388.8359375,61503.6484375,61388.8359375,61402.984375,0
61428.90625,61536.00390625,61405.609375,61405.609375,0
61378.390625,61523.796875,61276.48828125,61438.7265625,0
61599.30078125,61599.30078125,61351.2890625,61386.921875,161414144
61491.30859375,61671.08203125,61434.16015625,61596.578125,281455616
61620.03125,61656.59765625,61488.44140625,61488.44140625,67709952
61521.4296875,61631.20703125,61490.625,61598.24609375,0
61605.16015625,61724.6328125,61511.046875,61511.046875,324280320
61940.56640625,61940.56640625,61584.546875,61610.11328125,318042112
61932.1640625,61975.28125,61819.3671875,61947.140625,304580608
61907.80078125,62243.02734375,61907.80078125,61932.4453125,702365696
61839.5703125,61914.06640625,61789.96875,61903.27734375,122526720
62799.94140625,62828.7890625,61837.40625,61837.40625,1286020096
62701.2890625,62871.95703125,62701.2890625,62800.87109375,628915200
62820.1484375,62820.1484375,62510.2265625,62673.60546875,483383296
63531.328125,63567.21875,62836.95703125,62837.51953125,1693446144
63355.0078125,63700.453125,63259.52734375,63529.8671875,1095706624
63351.4296875,63423.11328125,63296.0390625,63363.109375,482658304
63209.234375,63360.1015625,63182.46875,63354.83984375,246679552
63361.24609375,63378.5,63205.15625,63205.15625,155336704
63339.90234375,63376.4140625,63248.375,63365.51953125,194035712
63222.171875,63363.12890625,63209.04296875,63339.07421875,0
62877.71484375,63234.88671875,62782.7890625,63221.78125,290084864
62843.3203125,62917.078125,62751.73046875,62890.76171875,176355328
62804.49609375,62880.90625,62741.8671875,62842.42578125,343603200
62579.6171875,62785.37109375,62542.01171875,62781.890625,361535488
