Close,High,Low,Open,Volume
BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD
67269.5625,67269.5625,66459.359375,66637.390625,0
67155.5078125,67511.2890625,67033.8515625,67345.8359375,1225521152
67374.71875,67374.71875,67114.3359375,67186.3359375,337745920
67144.375,67381.0078125,67144.375,67381.0078125,79745024
67337.4140625,67344.640625,67144.0078125,67144.0078125,0
67293.0390625,67388.5390625,67287.640625,67318.7421875,87949312
67080.015625,67380.84375,67080.015625,67291.921875,2437120
67021.0234375,67238.609375,67021.0234375,67055.8515625,0
66844.46875,67176.7890625,66830.1796875,67048.171875,0
66815.4296875,66925.3046875,66713.2578125,66830.015625,0
66917.2265625,67044.5078125,66809.1484375,66810.171875,155136000
67177.625,67227.6953125,66918.2265625,66918.2265625,146665472
67458.7109375,67524.1875,67199.0546875,67199.0546875,0
67845.2578125,67879.015625,67402.6640625,67453.078125,835618816
67720.078125,67878.3359375,67500.6328125,67842.328125,489883648
67660.9453125,67862.28125,67559.5546875,67731.171875,0
67532.578125,67706.203125,67342.59375,67641.296875,0
67610.1953125,67779.390625,67419.8828125,67521.0,0
67754.0234375,67894.078125,67602.7265625,67604.828125,0
68237.1171875,68262.3671875,67696.9140625,67773.328125,0
68143.5625,68271.9140625,67978.8046875,68247.0546875,286486528
68298.3671875,68779.9296875,68142.890625,68142.890625,882956288
68155.859375,68495.1875,68153.8671875,68306.6640625,224438272
68171.65625,68202.0546875,68052.59375,68150.0,0
67952.6484375,68228.34375,67909.3046875,68160.875,0
67903.0,67956.359375,67838.3515625,67940.109375,0
68019.5390625,68028.078125,67820.2578125,67923.0703125,0
67963.8984375,68195.1796875,67963.8984375,68021.03125,3465216
67703.046875,67992.9921875,67678.1328125,67967.2109375,266819584
67711.375,67817.0546875,67601.9453125,67705.2109375,201592832
67580.6015625,67808.796875,67567.8515625,67704.5390625,0
67456.65625,67666.265625,67253.3984375,67579.7109375,553211904
67605.8359375,67690.3828125,67345.5859375,67460.25,316002304
67783.578125,67784.375,67490.890625,67605.0234375,0
67805.671875,67817.3515625,67638.0546875,67776.5859375,0
68083.0703125,68120.1640625,67783.5625,67802.0625,211310592
68028.8828125,68231.5,67948.53125,68071.3203125,0
68353.6640625,68353.6640625,67727.4765625,68021.65625,0
68305.640625,68703.5546875,68205.3125,68296.96875,739280896
67655.4296875,68479.3125,67445.875,68292.671875,580734976
67658.734375,67796.6875,67399.5234375,67540.1875,777553920
66785.5390625,67761.1796875,66785.5390625,67633.140625,744849408
66937.1484375,67478.5546875,65984.421875,66803.6796875,4531314688
66850.453125,67101.34375,66593.515625,66932.7734375,1226944512
66775.2890625,66861.7890625,66465.9140625,66721.3828125,89546752
67154.890625,67154.890625,66753.9609375,66753.9609375,0
66583.453125,67244.6484375,66583.453125,67172.8203125,0
66624.6875,66624.859375,65596.734375,66544.078125,3416670208
66665.171875,66744.7890625,66473.2265625,66599.015625,1014104064
66607.4609375,66698.0859375,66464.1796875,66638.3203125,201289728
66751.7578125,66891.3515625,66368.609375,66600.703125,446173184
66824.828125,66869.6953125,66631.7890625,66738.1015625,14307328
66875.1328125,66875.1328125,66762.0703125,66817.5625,0
67056.7578125,67108.0234375,66861.4921875,66861.4921875,0
67084.0625,67137.09375,66984.1875,67044.375,0
66940.4140625,67102.8125,66919.90625,67084.7578125,0
67067.5234375,67074.6171875,66929.6796875,66935.5703125,0
66996.84375,67158.59375,66996.84375,67061.6171875,0
66973.171875,67097.5078125,66945.0,66985.171875,0
67051.8984375,67057.640625,66893.8359375,66978.1796875,0
66949.1015625,67074.234375,66931.921875,67049.171875,0
66834.0859375,67020.4296875,66806.9375,66952.28125,0
66683.1328125,66843.2734375,66683.1328125,66823.03125,0
66779.703125,66909.84375,66717.5078125,66717.5078125,0
66887.21875,66942.1640625,66759.375,66793.6015625,0
66970.703125,67037.25,66876.796875,66912.890625,0
66967.984375,67050.2421875,66947.2734375,66974.3125,0
67082.78125,67093.8984375,66955.265625,66960.390625,0
67159.1875,67314.0625,67059.0703125,67085.6953125,0
67109.125,67172.5,67024.171875,67165.375,0
67052.21875,67128.0078125,67043.734375,67102.9140625,0
67009.8515625,67059.09375,67009.8515625,67038.7265625,0
66939.6796875,67017.7265625,66915.5859375,67016.796875,0
66983.6796875,67016.53125,66850.9375,66938.3828125,0
66953.6484375,67008.9609375,66944.3984375,66982.328125,0
67178.53125,67197.125,66928.015625,66952.3828125,0
67074.5,67202.4609375,67057.0546875,67188.4453125,0
67090.3671875,67127.5390625,67055.6484375,67056.8125,0
67080.7421875,67080.7421875,67036.7890625,67077.34375,0
67110.8359375,67131.3515625,67090.9375,67095.2265625,0
67128.3671875,67167.953125,67088.0625,67111.9375,0
67059.375,67130.7421875,67024.484375,67130.7421875,0
67008.140625,67100.015625,67002.703125,67056.3671875,0
67043.546875,67079.3984375,66967.7265625,67008.0859375,0
67304.1875,67399.0078125,67038.796875,67046.6875,339038208
67541.5390625,67678.84375,67304.1875,67304.1875,167312384
67610.5859375,67660.4140625,67535.46875,67553.6015625,0
67690.515625,67763.6953125,67618.28125,67631.2421875,0
67744.015625,67767.3984375,67591.6328125,67750.1015625,0
67668.953125,67888.3203125,67667.90625,67736.515625,243113984
67486.640625,67663.46875,67486.640625,67663.46875,107201536
67729.375,67751.46875,67486.5703125,67486.5703125,111774720
67695.859375,67819.359375,67671.2265625,67757.1953125,0
67840.59375,68030.8515625,67662.3671875,67692.03125,283939840
68041.859375,68221.3125,67947.828125,67947.828125,1115916288
67933.296875,68184.859375,67933.296875,68061.109375,421036032
67787.1328125,68009.453125,67776.3125,67974.59375,584273920
67669.21875,67804.6796875,67665.8359375,67759.984375,243181568
67711.3515625,67742.078125,67602.6484375,67671.7734375,405688320
67645.7890625,67885.546875,67643.7109375,67715.828125,217647104
67668.5390625,67714.3515625,67584.4453125,67647.921875,308963328
67820.125,67843.21875,67543.765625,67671.4140625,296843264
67856.5234375,67856.5234375,67726.5546875,67821.890625,371466240
68343.0546875,68551.21875,67859.5390625,67859.5390625,1638789120
68245.796875,68459.3671875,68242.921875,68332.6171875,661067776
68478.3984375,68507.578125,68159.765625,68242.890625,337385472
68547.4296875,68742.7578125,68468.8046875,68473.4609375,790919168
68669.5,68669.5,68458.21875,68543.453125,425013248
68911.4921875,68954.0390625,68529.421875,68672.8828125,1049741312
68913.34375,69225.3203125,68814.9375,68844.6953125,1737644032
68872.125,68996.171875,68668.203125,68764.796875,1729570816
68445.5078125,68800.359375,68438.71875,68800.359375,1226391552
68703.90625,68872.3125,68431.8203125,68431.8203125,785610752
68968.4296875,69150.2890625,68480.0234375,68663.9140625,1388713984
69139.8515625,69193.71875,68856.46875,68930.828125,880685056
69480.671875,69854.609375,69178.609375,69178.609375,3719051264
69527.0703125,69612.9609375,69430.359375,69600.546875,858202112
69743.328125,69745.5390625,69515.0546875,69610.7890625,299421696
69829.125,70212.265625,69760.140625,69760.140625,1602351104
69902.265625,70073.4296875,69732.46875,69905.125,510578688
69918.609375,69931.1875,69737.1171875,69911.7421875,27684864
70201.921875,70226.8828125,69816.6640625,69905.8046875,508858368
71100.5,71450.953125,70214.90625,70214.90625,4765368320
70905.1015625,71355.40625,70850.3125,71127.1796875,1205678080
71000.84375,71058.859375,70870.4375,70872.6484375,685690880
70986.5,71026.7734375,70843.9296875,71000.7734375,667275264
71214.640625,71260.6328125,70974.1953125,70974.1953125,952328192
70916.21875,71213.0546875,70821.875,71213.0546875,0
71092.15625,71143.5,70934.6875,70934.6875,132431872
71199.1328125,71276.5625,71091.9765625,71093.5,306704384
71126.015625,71281.359375,71059.203125,71232.09375,0
71412.3203125,71541.2734375,71126.4140625,71126.4140625,996921344
71076.75,71454.2578125,71076.75,71395.9609375,0
71699.09375,71707.375,70938.2265625,71063.6171875,0
71859.3046875,71937.28125,71357.2890625,71775.5625,1659760640
72382.2578125,72382.2578125,71658.3125,71849.609375,2263339008
72670.1640625,72873.875,72400.1328125,72401.171875,3083083776
72777.3515625,72955.5859375,72558.7734375,72691.8515625,788381696
73132.0234375,73215.7578125,72688.921875,72700.8671875,1310949376
72787.375,73546.4765625,72578.9453125,73161.5703125,809725952
72341.4453125,72597.921875,71882.75,72520.765625,1816236032
72289.109375,72533.046875,72225.46875,72310.3046875,393195520
72706.8984375,72929.09375,72199.78125,72269.0703125,0
72729.890625,72748.2890625,72515.3984375,72655.171875,154427392
72198.828125,72707.6328125,72140.84375,72707.6328125,293978112
72384.1796875,72384.1796875,72032.0625,72251.5,342171648
72312.6015625,72589.5078125,72312.6015625,72391.859375,0
72215.9765625,72433.5625,72173.265625,72319.453125,0
72247.8515625,72308.0703125,72174.734375,72221.75,0
72474.640625,72482.515625,72265.546875,72265.546875,0
72300.5546875,72566.2890625,72287.359375,72481.2109375,0
72203.6953125,72419.9375,72104.5546875,72286.40625,0
72223.75,72519.96875,72223.75,72238.3671875,232243200
72536.8359375,72536.8359375,72219.2578125,72233.6484375,257671168
72335.03125,72570.9765625,72330.890625,72553.3671875,0
71912.3515625,72333.796875,71912.3515625,72333.796875,0
71940.8125,72110.203125,71771.1796875,71954.28125,715288576
71981.515625,72054.6953125,71462.375,71821.5625,558280704
72418.328125,72418.328125,71912.0703125,71935.1015625,0
72037.6640625,72402.5234375,71710.640625,72402.5234375,0
72149.453125,72167.1171875,71803.7421875,72047.8203125,0
71875.6796875,72124.109375,71636.40625,72124.109375,0
71966.2265625,72105.6171875,71868.8203125,71869.2578125,0
71907.421875,72041.734375,71786.2421875,71939.6171875,0
72756.9453125,72800.9375,71703.4140625,71835.640625,526520320
72369.984375,72902.21875,72148.09375,72813.84375,561467392
72355.796875,72592.21875,72260.9296875,72360.71875,0
72343.90625,72637.578125,72331.765625,72359.7265625,0
72118.921875,72366.5546875,72034.5703125,72334.6015625,0
72360.3671875,72418.7109375,72051.1640625,72132.1953125,0
72532.40625,72532.40625,72211.125,72354.0859375,0
72308.3203125,72562.015625,72298.1015625,72521.34375,0
72251.359375,72340.1953125,72226.9296875,72316.0625,0
72273.53125,72342.734375,72200.15625,72253.796875,0
72195.0859375,72298.40625,72156.265625,72268.65625,0
72414.609375,72441.40625,72138.0703125,72207.765625,111357952
72257.546875,72445.6484375,72145.484375,72404.9765625,0
72290.3984375,72366.390625,72250.09375,72256.015625,0
72642.4140625,72647.0546875,72222.921875,72284.484375,59383808
72205.703125,72619.8828125,72205.703125,72619.8828125,0
72061.296875,72231.5,72009.3984375,72202.7578125,0
71193.921875,72143.4140625,71193.921875,72078.09375,0
