Close,High,Low,Open,Volume
BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD
62966.46484375,63394.4609375,62867.109375,63328.78125,0
62980.2890625,63234.484375,62832.6875,62925.3359375,0
63098.9375,63131.7734375,62740.75390625,62970.40625,165466112
63114.89453125,63168.82421875,62986.3515625,63115.8359375,0
63050.5546875,63127.7109375,62933.04296875,63118.89453125,0
63211.44140625,63213.90625,63059.02734375,63059.02734375,0
63294.76953125,63385.421875,63209.56640625,63209.56640625,0
63548.3359375,63559.84765625,63297.79296875,63297.79296875,0
63914.6328125,63914.6328125,63545.5546875,63552.16015625,195866624
63525.3828125,63900.96875,63504.87109375,63900.96875,61626368
63562.41796875,63694.70703125,63506.58203125,63525.484375,0
63466.83984375,63599.23046875,63395.70703125,63546.0625,29544448
63438.6484375,63652.08203125,63426.7421875,63468.2734375,0
63626.65625,63762.5625,63426.984375,63448.96484375,0
63195.6796875,63524.08984375,62773.484375,63524.08984375,723415040
63191.19140625,63332.12109375,63005.3125,63208.54296875,0
63313.8828125,63323.63671875,63120.75390625,63173.06640625,0
63813.24609375,63975.03125,63265.69921875,63265.69921875,795416576
63744.48828125,63842.7109375,63579.25390625,63793.8046875,509663232
64284.71875,64287.421875,63691.84375,63726.07421875,506492928
64222.69921875,64513.61328125,64105.828125,64316.328125,1366951936
64036.76171875,64293.17578125,63994.4453125,64218.55859375,0
64629.11328125,64629.11328125,64031.66015625,64031.66015625,645808128
64317.44140625,64611.0859375,64270.015625,64611.0859375,227442688
64143.390625,64422.484375,64082.10546875,64269.984375,0
64440.62890625,64772.03125,64122.1484375,64134.56640625,339017728
64432.27734375,64552.859375,64302.6171875,64401.62109375,0
64448.8203125,64448.8203125,64235.80078125,64425.9453125,0
64210.5234375,64456.3203125,64210.5234375,64456.3203125,0
64176.21875,64271.92578125,64159.1328125,64190.6328125,0
63811.49609375,64174.7421875,63811.49609375,64174.7421875,485437440
63843.453125,63852.2109375,63670.96484375,63791.16015625,4966400
63818.94140625,63897.4609375,63784.33984375,63836.3984375,0
63618.84375,63865.28125,63618.84375,63823.94140625,0
